id,TIME,Gender,Age,MarStat,Role,SportBack,SpHis,SpLevel,SportExp,PRO_1,PRO_2,PRO_3,PRO_4,PRO_5,PRO_6,PRO_7,PRAT_,PGR_1,PGR_2,PGR_3,PGR_4,PGR_5,PGR_6,PGR_7,PGR_8,PGR_9,PGRT_,StressA_1,StressA_2,StressA_3,StressA_4,SACST_,StressA_5,StressA_6,StressA_7,StressA_8,SATT_,StressA_9,StressA_10,StressA_11,StressA_12,SACENT_,StressA_13,StressA_14,StressA_15,StressA_16,SAUNCT_,StressA_17,StressA_18,StressA_19,StressA_20,SACOT_,StressA_21,StressA_22,StressA_23,StressA_24,SACHT_,PANAS_1,PANAS_2,PANAS_3,PANAS_4,PANAS_5,PANAS_6,PANAS_7,PANAS_8,PANAS_9,PANAS_10,PAT_,PANAS_11,PANAS_12,PANAS_13,PANAS_14,PANAS_15,PANAS_16,PANAS_17,PANAS_18,PANAS_19,PANAS_20,NAT_,ABALT_,CD25_1,CD25_2,CD25_3,CD25_4,CD25_5,CD25_6,CD25_7,CD25_8,CD25_9,CD25_10,CD25_11,CD25_12,CD25_13,CD25_14,CD25_15,CD25_16,CD25_17,CD25_18,CD25_19,CD25_20,CD25_21,CD25_22,CD25_23,CD25_24,CD25_25,REST_,PCQ_1,PCQ_2,PCQ_3,PCQ_4,PCQ_5,PCQ_6,PCSET_,PCQ_7,PCQ_8,PCQ_9,PCQ_10,PCQ_11,PCQ_12,PCHOPET_,PCQ_13,PCQ_14,PCQ_15,PCQ_16,PCQ_17,PCQ_18,PCREST_,PCQ_19,PCQ_20,PCQ_21,PCQ_22,PCQ_23,PCQ_24,PCOPT_,DHUS_1_1,DHUS_1_2,DHUS_1_3,DHUS_1_4,DHUS_1_5,DHUS_1_6,DHUS_1_7,DHUS_1_8,DHUS_1_9,DHUS_1_10,DHUS_1_11,DHUS_1_12,DHUS_1_13,DHUS_1_14,DHUS_1_15,DHUS_1_16,DHUS_1_17,DHUS_1_18,DHUS_1_19,DHUS_1_20,DHUS_1_21,DHUS_1_22,DHUS_1_23,DHUS_1_24,DHUS_1_25,DHUS_1_26,DHUS_1_27,DHUS_1_28,DHUS_1_29,DHUS_1_30,DHUS_1_31,DHUS_1_32,DHUS_1_33,DHUS_1_34,DHUS_1_35,DHUS_1_36,DHUS_1_37,DHUS_1_38,DHUS_1_39,DHUS_1_40,DHUS_1_41,DHUS_1_42,DHAST_,DHUS_2_1,DHUS_2_2,DHUS_2_3,DHUS_2_4,DHUS_2_5,DHUS_2_6,DHUS_2_7,DHUS_2_8,DHUS_2_9,DHUS_2_10,DHUS_2_11,DHUS_2_12,DHUS_2_13,DHUS_2_14,DHUS_2_15,DHUS_2_16,DHUS_2_17,DHUS_2_18,DHUS_2_19,DHUS_2_20,DHUS_2_21,DHUS_2_22,DHUS_2_23,DHUS_2_24,DHUS_2_25,DHUS_2_26,DHUS_2_27,DHUS_2_28,DHUS_2_29,DHUS_2_30,DHUS_2_31,DHUS_2_32,DHUS_2_33,DHUS_2_34,DHUS_2_35,DHUS_2_36,DHUS_2_37,DHUS_2_38,DHUS_2_39,DHUS_2_40,DHUS_2_41,DHUS_2_42,DUPT_,MLE,UpLift,DERS_1,DERS_2,DERS_3,DERS_4,DERS_5,REGGBT_,DERS_6,DERS_7,DERS_8,DERS_9,DERS_10,DERS_11,DERS_12,DERS_13,REGST_
30,3,1,22,1,2,1,1,4,5,5,4,4,4,4,5,4,4.285714286,2,2,3,3,3,3,4,5,5,3.333333333,4,4,4,5,4.25,1,2,2,2,1.75,3,1,2,2,2,1,1,1,1,1,5,5,4,5,4.75,4,3,3,3,3.25,4,4,4,3,3,5,4,5,4,5,4.1,1,2,2,1,2,3,2,2,1,1,1.7,2.4,5,4,5,4,5,5,4,3,5,4,5,5,3,4,4,4,3,4,4,4,5,3,4,1,1,3.92,4,5,4,5,5,6,4.833333333,5,4,5,5,6,5,5,2,5,5,5,5,5,23,4,5,6,1,4,1,3.5,1,4,2,1,2,3,2,2,2,3,2,3,3,2,2,2,1,2,2,1,1,2,2,4,3,2,4,3,2,2,2,2,3,3,2,3,2,2,1,2,2,3,2.238095238,1,3,3,1,3,3,3,5,3,2,3,2,2,4,3,4,3,3,5,1,1,2,2,3,3,2,3,4,2,2,2,2,3,2,3,3,4,3,1,1,3,3,2.642857143,2,,3,2,2,2,4,5,1,2,2,2,1,4,2,1,15
30,4,1,22,1,2,1,1,4,5,5,4,4,4,4,4,4,4.142857143,4,2,3,4,3,3,3,4,5,3.444444444,5,4,4,5,4.5,1,3,1,1,1.5,3,1,1,2,1.75,1,1,1,1,1,4,5,5,5,4.75,3,3,5,3,3.5,3,2,4,4,3,5,2,5,4,4,3.6,2,1,1,1,1,3,1,1,2,1,1.4,2.2,5,5,4,4,5,4,4,4,5,4,5,4,3,3,4,4,3,3,5,4,5,3,4,1,1,3.84,4,6,5,5,5,6,5.166666667,6,4,6,5,6,5,5.333333333,2,5,6,5,5,6,25,5,6,5,1,4,2,3.833333333,1,3,2,1,3,3,2,2,2,4,2,3,2,2,2,3,2,2,3,1,2,2,2,3,3,2,3,3,2,2,2,2,4,2,2,3,2,2,1,1,3,3,2.285714286,1,4,2,1,4,4,3,4,3,3,3,2,2,1,4,3,1,1,3,1,2,2,2,2,3,2,3,4,2,2,2,2,2,1,3,3,4,4,1,1,3,4,2.476190476,2,,2,3,2,3,4,6,1,3,2,2,2,4,1,2,17
31,1,1,39,2,2,1,1,2,5,4,4,2,4,2,2,4,3.142857143,1,1,1,1,1,1,1,1,2,1.111111111,1,1,1,1,1,1,1,4,3,2.25,1,1,1,1,1,1,4,3,1,2.25,4,1,1,3,2.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1.3,-0.3,5,1,5,3,4,2,1,1,3,1,3,1,3,4,1,2,5,5,1,1,1,1,2,1,1,2.32,2,5,2,2,2,6,3.166666667,3,2,5,2,1,4,2.833333333,1,5,6,5,6,5,26,4,2,1,3,2,2,2.333333333,3,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,2,3,3,2,2,4,2,2,2,2,4,3,2,2,2,3,2.285714286,4,3,1,4,4,1,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2.357142857,2,,1,2,1,3,4,3,1,1,3,1,1,5,1,1,14
31,2,1,39,2,2,1,1,2,5,4,4,4,3,4,3,2,3.428571429,1,1,1,1,2,1,1,1,1,1.111111111,1,1,3,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1.4,-0.4,4,1,1,1,1,1,1,1,4,1,1,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1.6,1,1,4,1,3,1,1.833333333,1,1,1,1,1,5,1.666666667,1,5,6,5,5,6,26,2,1,1,1,5,1,1.833333333,3,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,2,2,2,3,2,3,4,4,2,2,2,2,2,2,2,2,2,2,2.333333333,3,4,4,4,4,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.380952381,2,,1,1,1,1,4,0,1,1,1,1,1,1,1,2,9
31,3,1,39,2,2,1,1,2,5,1,1,4,1,4,1,1,1.857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,4,1,1,1.75,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1.2,1,1,1,1,1,1,1,2,1,1,1.1,0.1,5,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1.44,1,1,1,1,1,4,1.5,1,1,1,1,1,4,1.5,1,1,5,1,1,5,12,1,1,1,1,1,1,1,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,5,2,4,2,2,2,3,2,2,2,4,2,3,2,2,3,2,2,2,2,2,2.30952381,5,5,5,4,4,2,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,4,2.619047619,2,,1,1,1,1,4,0,1,1,1,1,1,1,1,1,8
31,4,1,39,2,2,1,1,2,5,4,1,2,1,1,1,1,1.571428571,1,1,1,1,1,1,1,1,5,1.444444444,1,1,1,1,1,1,1,1,4,1.75,1,1,1,1,1,1,4,1,1,1.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1.3,-0.3,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,4,1,12,4,1,1,1,4,1,2,4,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2.285714286,4,4,5,4,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,2,2,2,2,3,2,2,2,2,4,2.476190476,2,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,8
32,1,1,45,2,2,1,2,,,5,5,5,5,5,5,5,5,2,1,3,2,3,4,4,2,4,2.777777778,5,5,5,5,5,1,1,2,2,1.5,5,2,2,4,3.25,1,2,1,2,1.5,4,4,4,2,3.5,4,5,5,5,4.75,5,4,4,4,4,4,4,4,4,4,4.1,1,1,2,1,1,1,1,1,1,1,1.1,3,5,4,5,5,5,5,5,4,5,5,5,4,4,5,4,5,5,5,5,4,3,5,5,2,3,4.48,6,6,6,6,6,5,5.833333333,6,6,6,5,5,5,5.5,5,6,6,6,6,6,25,6,4,6,3,4,2,4.166666667,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,3,2,2,2,2,2,2,3,2,3,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2.261904762,4,3,2,5,5,3,4,4,3,3,4,5,3,4,5,3,3,3,3,2,3,3,3,3,2,3,2,3,4,3,3,4,2,3,3,4,4,5,3,2,4,3,3.333333333,2,,1,1,1,2,5,0,1,1,1,1,1,5,1,1,12
32,2,1,45,2,2,1,2,,,5,5,5,5,5,3,3,4.428571429,3,3,3,5,3,5,3,1,5,3.444444444,5,5,5,5,5,1,2,3,3,2.25,3,3,3,4,3.25,2,1,2,3,2,5,5,5,5,5,4,5,4,4,4.25,5,3,4,4,4,4,3,5,5,4,4.1,1,1,1,1,1,1,1,2,1,1,1.1,3,5,5,5,4,4,4,5,5,4,3,4,4,2,5,4,5,4,4,5,1,4,5,5,1,4,4.04,6,6,6,6,6,6,6,6,6,6,5,6,6,5.833333333,2,6,6,5,5,5,25,6,4,5,1,5,1,3.666666667,2,1,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,2,2,2,2,1,1,1,1,2.452380952,5,1,2,4,5,5,2,3,3,4,3,5,4,3,3,3,3,3,3,2,3,2,2,2,2,3,2,3,4,4,2,3,2,2,4,4,3,4,1,1,3,1,2.928571429,2,,1,1,1,1,5,-1,1,1,1,1,1,5,1,1,12
32,3,1,45,2,2,1,2,,,4,4,5,5,4,5,4,4.428571429,4,2,3,3,2,3,3,1,1,2.444444444,5,4,4,4,4.25,1,2,2,2,1.75,4,2,2,4,3,1,1,1,3,1.5,2,4,3,4,3.25,4,4,4,5,4.25,5,4,4,4,4,4,4,5,4,3,4.1,1,1,1,1,1,1,1,1,1,1,1,3.1,5,4,4,4,5,4,5,5,4,4,4,3,3,4,3,4,4,4,4,3,3,5,5,2,2,3.88,6,5,6,5,6,5,5.5,5,5,5,4,4,5,4.666666667,2,5,6,6,5,5,25,5,5,6,2,4,1,3.833333333,2,2,3,2,2,2,2,1,3,2,2,2,2,2,2,2,3,2,3,2,2,3,1,2,3,2,2,2,2,2,3,1,1,3,2,2,1,2,1,1,2,2,2.023809524,5,3,4,5,5,3,4,2,3,3,3,4,3,4,3,4,3,3,3,1,2,2,1,2,2,2,2,3,4,3,3,1,1,3,4,4,3,4,1,1,3,3,2.904761905,2,,1,1,1,1,5,-1,1,1,1,1,1,5,1,2,13
32,4,1,45,2,2,1,2,,,5,5,5,5,5,5,5,5,4,3,3,4,3,3,4,3,4,3.444444444,4,4,4,4,4,1,1,3,2,1.75,4,3,3,3,3.25,1,2,1,2,1.5,3,3,3,3,3,4,4,3,4,3.75,5,4,4,5,3,4,2,4,4,3,3.8,1,1,2,1,1,1,1,1,1,1,1.1,2.7,4,4,4,4,4,4,5,4,4,3,4,4,2,3,4,5,5,4,4,4,3,4,4,1,3,3.76,6,5,5,5,6,5,5.333333333,5,5,4,5,3,4,4.333333333,2,5,5,5,5,6,24,3,4,6,2,4,2,3.5,2,3,4,2,2,3,2,2,3,3,3,2,2,3,3,3,4,3,4,3,2,3,2,2,2,2,3,3,2,3,3,2,3,1,2,2,2,2,2,3,2,3,2.547619048,4,3,2,5,5,4,3,3,3,3,3,4,3,4,4,4,3,4,3,2,3,3,2,2,2,3,2,4,4,3,3,3,3,1,3,3,3,4,2,2,3,3,3.095238095,2,,1,1,1,1,5,-1,1,1,1,1,1,2,1,1,9
33,1,1,60,2,1,1,1,4,4,4,5,4,5,5,5,4,4.571428571,4,4,4,4,3,3,4,3,4,3.666666667,4,5,4,4,4.25,2,2,2,1,1.75,3,2,2,3,2.5,1,1,1,1,1,3,4,4,4,3.75,4,2,3,4,3.25,4,4,3,5,5,2,3,5,4,2,3.7,1,2,1,1,1,1,1,2,1,1,1.2,2.5,5,5,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,2,2,4.24,6,6,6,6,6,5,5.833333333,5,6,5,5,5,5,5.166666667,4,5,6,6,6,5,24,6,5,6,3,6,4,5,2,2,3,2,2,2,3,3,3,3,2,2,2,2,3,2,2,2,2,1,2,3,3,3,3,3,3,2,4,4,4,4,4,4,2,2,2,2,3,4,2,3,2.642857143,5,5,3,5,5,5,4,4,4,3,4,4,4,5,4,4,4,4,4,2,2,4,3,4,3,3,3,5,3,3,3,3,3,3,4,4,4,4,3,2,3,2,3.642857143,2,winning in sport,2,1,2,1,2,4,1,1,1,1,1,2,2,1,10
33,2,1,60,2,1,1,1,4,4,5,4,5,4,4,5,4,4.428571429,5,5,4,5,4,3,4,4,4,4.222222222,4,1,4,5,3.5,2,2,2,2,2,4,4,4,4,4,1,1,1,1,1,5,4,4,4,4.25,4,2,2,4,3,4,5,2,5,5,4,5,4,4,4,4.2,1,2,1,1,1,2,1,2,1,1,1.3,2.9,4,5,5,5,4,5,5,5,4,4,4,4,4,4,3,4,5,4,4,4,4,5,5,2,2,4.16,5,5,6,5,6,6,5.5,6,6,5,5,6,5,5.5,2,5,5,6,5,5,24,6,4,5,1,5,1,3.666666667,2,2,2,2,2,3,3,2,3,2,2,3,2,2,3,2,2,3,3,1,1,3,2,3,4,3,3,2,4,4,4,4,4,3,2,3,2,2,3,3,2,3,2.619047619,4,4,2,4,5,5,3,4,4,2,2,5,4,3,4,2,2,3,3,2,2,3,4,4,2,3,2,4,2,2,2,2,2,2,4,4,4,3,2,2,4,3,3.071428571,2,acheiving goals you set,2,2,1,1,4,2,1,1,1,1,1,4,1,1,11
33,3,1,60,2,1,1,1,4,4,4,4,4,4,5,5,4,4.285714286,4,5,4,4,4,5,4,3,4,4.111111111,5,4,4,4,4.25,3,2,4,2,2.75,4,2,3,4,3.25,1,1,1,1,1,4,4,4,4,4,5,4,4,5,4.5,4,4,4,4,5,5,4,5,4,4,4.3,1,1,1,1,1,2,1,2,2,1,1.3,3,5,5,4,4,4,5,4,5,4,4,4,5,4,4,3,4,4,4,5,4,5,5,5,3,2,4.2,5,6,5,6,6,6,5.666666667,5,6,5,5,5,5,5.166666667,2,5,5,6,5,5,24,5,5,6,2,5,1,4,2,2,2,2,2,4,2,2,2,3,2,2,3,2,3,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.095238095,4,3,4,4,5,5,3,4,4,4,4,4,5,5,5,4,1,4,4,1,1,4,4,4,3,4,3,5,2,2,2,2,2,2,4,4,4,4,3,2,4,3,3.452380952,2,,2,2,2,2,4,4,1,1,1,2,1,2,1,1,10
33,4,1,60,2,1,1,1,4,4,3,4,4,5,5,4,4,4.142857143,4,4,4,4,4,4,3,2,4,3.666666667,4,4,4,4,4,1,2,1,2,1.5,4,1,2,2,2.25,1,1,1,1,1,4,4,4,2,3.5,4,4,5,4,4.25,4,4,4,5,5,4,4,4,2,4,4,1,1,1,1,1,2,1,2,2,1,1.3,2.7,5,5,4,2,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,2,2,4.08,6,6,6,6,6,6,6,5,6,5,6,6,5,5.5,2,5,6,5,6,5,25,6,5,6,2,6,2,4.5,2,2,3,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2.19047619,5,1,3,4,5,4,3,4,4,4,4,5,4,5,4,4,4,4,4,1,1,4,4,4,3,3,3,4,2,2,2,2,2,2,3,4,5,4,2,2,4,4,3.380952381,2,,1,2,1,1,4,1,1,1,1,2,1,4,1,1,12
34,1,1,62,2,1,1,1,2,5,5,2,5,5,2,5,3,3.857142857,1,4,5,5,4,4,3,2,4,3.555555556,4,5,5,5,4.75,1,4,1,1,1.75,5,4,3,4,4,1,4,1,1,1.75,4,4,4,3,3.75,4,5,1,4,3.5,4,4,5,4,5,5,4,5,5,5,4.6,5,5,1,1,1,4,1,1,1,1,2.1,2.5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,4,5,4,3,5,4.68,6,6,6,6,6,6,6,6,6,6,6,6,5,5.833333333,2,6,6,5,6,4,25,5,4,3,5,3,6,4.333333333,3,4,2,3,3,4,4,2,3,4,3,3,4,2,2,2,1,3,2,3,2,4,2,2,2,2,3,2,2,2,3,3,2,4,2,4,3,2,3,2,2,2,2.666666667,4,4,2,3,4,3,3,2,3,3,3,3,3,2,3,4,1,3,4,3,2,2,2,2,2,2,3,2,2,2,3,3,2,4,2,4,3,2,3,2,3,3,2.738095238,2,,2,3,2,3,3,7,2,2,3,3,3,2,2,1,18
34,2,1,62,2,1,1,1,2,5,5,3,4,5,5,5,1,4,4,4,4,5,4,1,4,1,4,3.444444444,5,5,5,5,5,4,5,2,2,3.25,5,5,1,4,3.75,2,1,1,2,1.5,4,3,3,3,3.25,2,5,3,3,3.25,5,3,5,4,5,5,5,5,5,5,4.7,5,5,1,1,1,5,1,2,1,1,2.3,2.4,5,5,4,4,5,5,5,5,3,2,5,5,3,3,5,5,3,4,5,5,5,4,4,2,5,4.24,6,6,6,4,6,6,5.666666667,6,6,6,6,6,6,6,4,6,6,4,6,2,20,4,3,4,6,3,4,4,2,1,2,4,2,2,2,2,5,5,4,5,5,2,3,2,1,2,2,3,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2.5,3,1,2,2,3,3,2,2,2,3,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,2,2,3,3,2.214285714,2,,2,4,2,2,2,8,4,4,2,3,2,2,4,1,22
34,3,1,62,2,1,1,1,2,5,5,4,5,5,2,5,4,4.285714286,5,4,3,5,5,3,3,1,4,3.666666667,5,5,5,5,5,4,4,4,1,3.25,4,5,5,4,4.5,1,1,1,1,1,3,3,3,2,2.75,4,4,4,1,3.25,5,3,3,3,5,4,3,5,5,5,4.1,4,4,1,1,3,2,1,1,1,1,1.9,2.2,5,5,4,5,5,5,5,5,3,1,5,5,5,3,5,5,1,5,5,5,4,5,4,2,5,4.28,6,6,4,6,6,6,5.666666667,6,5,6,6,6,6,5.833333333,5,5,6,5,6,1,18,4,2,5,4,2,6,3.833333333,3,3,1,3,2,3,3,2,3,5,3,5,5,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2.5,3,2,1,3,3,3,3,5,3,3,2,3,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2.404761905,2,,2,2,2,2,4,4,3,2,2,3,3,2,2,2,19
34,4,1,62,2,1,1,1,2,5,5,4,5,5,1,5,1,3.714285714,5,4,5,5,3,1,2,4,4,3.666666667,5,4,4,5,4.5,1,2,4,4,2.75,4,5,4,3,4,1,1,1,1,1,3,3,3,2,2.75,3,5,1,3,3,5,3,3,3,4,5,3,4,5,5,4,5,5,1,1,5,5,1,1,1,1,2.6,1.4,5,3,4,5,3,5,5,5,1,2,4,5,5,1,5,4,2,5,5,5,5,5,4,1,5,3.96,6,6,2,6,6,6,5.333333333,6,6,6,6,6,6,6,5,6,6,1,6,1,15,2,1,6,5,1,6,3.5,2,3,3,3,2,2,2,5,5,4,2,5,5,2,2,2,1,2,2,1,2,4,1,1,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2.428571429,4,3,2,3,2,4,4,3,2,4,2,2,2,2,2,2,1,2,4,1,2,3,1,1,2,2,2,3,2,2,2,2,2,4,2,2,3,2,2,2,2,2,2.333333333,2,,4,5,4,5,2,16,2,5,2,5,5,2,5,1,27
35,1,2,49,2,1,1,1,2,4,3,2,4,3,4,2,3,3,4,3,3,5,3,3,3,1,5,3.333333333,4,4,4,4,4,3,5,2,2,3,5,4,5,4,4.5,3,4,2,2,2.75,1,4,4,2,2.75,4,5,4,5,4.5,3,3,4,2,5,3,2,5,4,3,3.4,3,3,1,2,1,2,1,4,1,2,2,1.4,5,5,4,4,4,4,4,4,3,4,4,2,5,4,4,4,4,4,4,3,2,5,3,3,3,3.8,6,5,6,6,6,6,5.833333333,5,6,5,5,5,4,5,1,5,6,5,6,3,24,6,3,5,1,5,1,3.5,1,2,2,2,2,2,2,2,3,3,3,3,5,2,5,2,2,2,2,1,1,5,5,2,5,2,2,1,3,2,3,2,2,3,2,5,2,3,2,2,3,2,2.547619048,1,4,3,3,3,2,2,3,4,3,2,3,2,4,2,5,5,5,5,1,1,2,5,2,3,2,2,1,2,2,2,2,2,2,3,2,4,2,2,2,4,3,2.714285714,2,,1,2,2,2,4,3,1,1,1,2,2,3,2,2,14
35,2,2,49,2,1,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0
36,1,2,43,1,1,1,2,,,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,2,3,3,4,3,4,4,3.75,1,2,2,2,1.75,2,2,3,3,2.5,1,2,2,2,1.75,4,4,3,4,3.75,3,4,3,4,3.5,4,2,2,2,3,2,1,4,3,4,2.7,1,1,1,1,1,3,1,3,1,1,1.4,1.3,5,5,4,4,4,4,5,5,5,5,4,4,3,3,4,4,5,5,5,5,5,4,5,2,3,4.28,6,6,6,5,6,6,5.833333333,6,5,5,5,5,6,5.333333333,3,5,6,6,5,5,24,5,5,6,2,5,2,4.166666667,1,2,2,1,2,1,2,2,2,3,2,3,3,2,2,2,1,1,2,1,1,3,2,1,2,2,2,1,3,3,2,2,2,3,2,2,2,2,2,2,2,2,1.952380952,1,4,4,1,4,1,2,4,4,3,4,3,3,4,4,4,1,1,3,1,1,3,2,3,2,3,2,1,4,3,2,2,2,3,3,4,4,3,2,2,2,3,2.666666667,1,,1,1,1,1,4,0,1,1,1,1,1,4,1,1,11
36,2,2,43,1,1,1,2,,,4,4,4,4,4,4,3,3.857142857,4,4,4,4,3,3,3,2,4,3.444444444,4,4,4,4,4,1,2,2,2,1.75,3,3,3,2,2.75,1,2,2,1,1.5,4,4,4,4,4,3,4,2,3,3,3,2,3,3,3,3,2,3,3,3,2.8,1,1,1,1,1,2,1,2,1,1,1.2,1.6,5,5,5,4,4,4,4,5,5,3,4,4,4,4,4,4,4,5,5,5,5,4,4,1,3,4.16,5,5,5,5,4,5,4.833333333,5,4,4,4,5,5,4.5,2,4,5,3,5,4,19,5,5,5,2,4,2,3.833333333,1,2,2,1,2,2,2,2,2,3,2,3,3,2,3,2,2,2,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,3,2,2,2,1,3,2,2.023809524,1,5,5,1,5,2,5,5,4,3,4,4,3,4,4,4,4,4,4,1,1,2,2,2,2,2,2,1,3,3,2,2,2,2,2,3,4,3,2,1,3,4,2.904761905,2,,2,2,1,1,5,1,1,1,1,2,1,4,2,2,14
36,3,2,43,1,1,1,2,,,4,3,4,4,4,4,4,3.857142857,3,3,3,4,3,3,3,2,4,3.111111111,4,4,4,4,4,1,2,1,2,1.5,4,3,3,3,3.25,1,1,2,1,1.25,4,4,4,4,4,4,4,3,3,3.5,3,3,4,3,4,3,3,3,4,4,3.4,1,1,1,1,1,1,1,2,1,1,1.1,2.3,4,4,4,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,3,3.64,5,4,5,4,4,5,4.5,5,4,5,4,4,4,4.333333333,2,5,5,5,4,4,21,4,5,5,2,4,2,3.666666667,1,2,2,1,2,2,2,2,3,3,3,3,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2.071428571,1,4,4,1,5,2,2,5,3,3,3,3,3,3,3,2,2,2,2,1,3,2,2,2,2,2,2,1,3,3,2,2,2,2,3,3,4,3,2,2,2,3,2.523809524,2,,1,1,1,1,4,0,1,2,1,1,1,4,1,1,12
36,4,2,43,1,1,1,2,,,4,3,5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3.777777778,4,4,4,4,4,1,1,2,1,1.25,4,4,3,2,3.25,1,2,1,1,1.25,4,4,4,5,4.25,4,4,4,3,3.75,3,2,3,3,3,3,2,2,3,3,2.7,1,1,1,1,1,2,1,2,1,1,1.2,1.5,4,4,4,4,4,4,4,4,5,4,4,3,4,3,4,4,4,4,5,4,4,4,5,1,3,3.88,6,6,6,6,4,5,5.5,5,5,5,5,5,5,5,2,5,5,5,5,5,23,5,5,5,5,5,1,4.333333333,1,2,2,1,2,2,2,2,2,3,2,3,3,2,3,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.023809524,1,5,5,1,5,5,4,5,4,3,4,3,3,4,4,4,4,4,4,1,1,3,2,3,2,3,2,3,4,3,2,2,2,2,3,4,4,4,2,2,4,4,3.19047619,2,,1,1,1,1,4,0,1,1,1,1,1,4,1,1,11
